,Date,Time,Cobalt (GT),Tin Oxide (CO),Non-metallic Hydrocarbons (GT),Benzene (GT),Titania (NMHC),Nitrogen Oxide (GT),Tungsten Oxide (NOx),Nitric Oxide (GT),Tungsten Oxide (NO2),Indium Oxide (O3),Temperature (C),Relative Humidity (%),Absolute Humidity (%)
1153,27/04/2004,19.00.00,3.9,1388.0,457.0,21.6,1341.0,177.0,702.0,131.0,1955.0,1315.0,23.7,30.2,87.18
1154,27/04/2004,20.00.00,3.6,1295.0,555.0,18.9,1266.0,181.0,716.0,137.0,1849.0,1359.0,21.5,34.5,87.46000000000001
1155,27/04/2004,21.00.00,2.5,1153.0,279.0,12.5,1066.0,135.0,811.0,122.0,1651.0,1194.0,19.9,37.8,86.75
1156,27/04/2004,22.00.00,1.8,1078.0,137.0,8.8,932.0,99.0,905.0,100.0,1511.0,951.0,18.9,40.6,87.71
1157,27/04/2004,23.00.00,2.0,1133.0,203.0,10.9,1012.0,111.0,806.0,108.0,1608.0,1054.0,17.9,43.5,88.4
1158,28/04/2004,00.00.00,1.3,1055.0,101.0,8.0,899.0,72.0,880.0,83.0,1504.0,980.0,17.4,46.3,91.12
1159,28/04/2004,01.00.00,1.0,953.0,86.0,4.4,735.0,54.0,999.0,74.0,1396.0,898.0,18.1,44.7,91.86
1160,28/04/2004,02.00.00,0.6,892.0,51.0,2.8,639.0,41.0,1139.0,64.0,1359.0,803.0,16.5,50.1,93.31
1161,28/04/2004,03.00.00,0.6,895.0,47.0,2.7,632.0,,1167.0,,1347.0,684.0,14.2,56.9,91.41
1162,28/04/2004,04.00.00,,859.0,35.0,2.2,602.0,24.0,1209.0,40.0,1321.0,644.0,14.7,56.2,93.41000000000001
1163,28/04/2004,05.00.00,0.5,856.0,33.0,2.5,619.0,29.0,1191.0,39.0,1345.0,677.0,16.3,52.8,97.22
1164,28/04/2004,06.00.00,1.1,1030.0,95.0,7.5,880.0,76.0,892.0,69.0,1539.0,996.0,13.9,60.7,95.97
1165,28/04/2004,07.00.00,5.5,1689.0,754.0,30.4,1560.0,321.0,529.0,104.0,2396.0,1736.0,15.0,58.3,98.76
1166,28/04/2004,08.00.00,4.2,1486.0,588.0,22.0,1351.0,274.0,571.0,100.0,2112.0,1692.0,16.1,54.8,99.6
1167,28/04/2004,09.00.00,4.6,1592.0,658.0,24.7,1423.0,322.0,577.0,146.0,2155.0,2108.0,19.3,46.4,102.47999999999999
1168,28/04/2004,10.00.00,3.4,1469.0,372.0,18.4,1252.0,255.0,692.0,155.0,1903.0,1807.0,24.2,33.8,100.97
1169,28/04/2004,11.00.00,2.8,1364.0,386.0,16.8,1205.0,196.0,723.0,139.0,1850.0,1566.0,26.7,28.7,98.95
1170,28/04/2004,12.00.00,2.5,1285.0,333.0,14.2,1123.0,136.0,755.0,121.0,1741.0,1293.0,27.4,28.2,100.98
1171,28/04/2004,13.00.00,2.4,1311.0,293.0,15.7,1170.0,119.0,748.0,108.0,1787.0,1219.0,28.1,26.9,100.94000000000001
1172,28/04/2004,14.00.00,3.2,1416.0,511.0,21.9,1348.0,169.0,684.0,126.0,1969.0,1330.0,27.7,26.5,96.93
1173,28/04/2004,15.00.00,3.5,1387.0,559.0,20.8,1318.0,197.0,701.0,145.0,1890.0,1299.0,28.4,23.4,89.35
1174,28/04/2004,16.00.00,2.9,1329.0,375.0,16.2,1185.0,140.0,768.0,121.0,1750.0,1111.0,28.4,26.0,99.22
1175,28/04/2004,17.00.00,3.6,1496.0,509.0,19.8,1292.0,178.0,680.0,145.0,1878.0,1300.0,27.3,30.0,107.52
1176,28/04/2004,18.00.00,4.8,1676.0,790.0,28.9,1525.0,223.0,567.0,160.0,2226.0,1653.0,24.3,37.3,111.99
1177,28/04/2004,19.00.00,5.4,1724.0,816.0,28.3,1510.0,222.0,562.0,155.0,2252.0,1716.0,23.1,42.2,117.46000000000001
1178,28/04/2004,20.00.00,5.3,1642.0,804.0,24.9,1426.0,265.0,597.0,162.0,2117.0,1720.0,21.8,43.6,112.26
1179,28/04/2004,21.00.00,2.7,1267.0,332.0,13.1,1088.0,151.0,764.0,129.0,1740.0,1339.0,19.8,46.8,107.02000000000001
1180,28/04/2004,22.00.00,1.4,1146.0,156.0,8.6,923.0,79.0,845.0,96.0,1575.0,1166.0,19.6,49.8,112.21000000000001
1181,28/04/2004,23.00.00,1.6,1216.0,143.0,9.5,960.0,87.0,788.0,92.0,1662.0,1256.0,17.9,56.2,114.19999999999999
1182,29/04/2004,00.00.00,1.5,1128.0,117.0,7.8,891.0,88.0,838.0,89.0,1574.0,1125.0,17.4,55.6,109.63000000000001
1183,29/04/2004,01.00.00,1.0,1042.0,84.0,5.2,772.0,51.0,923.0,61.0,1495.0,968.0,16.8,59.5,112.69
1184,29/04/2004,02.00.00,0.6,926.0,60.0,2.8,639.0,34.0,1115.0,54.0,1409.0,814.0,15.9,60.1,108.06
1185,29/04/2004,03.00.00,0.4,898.0,76.0,2.3,608.0,,1154.0,,1386.0,743.0,15.6,61.2,107.84
1186,29/04/2004,04.00.00,,889.0,40.0,2.5,617.0,31.0,1168.0,44.0,1382.0,758.0,14.6,63.4,104.46
1187,29/04/2004,05.00.00,0.8,959.0,64.0,4.4,734.0,76.0,1038.0,57.0,1470.0,861.0,13.3,67.0,102.03
1188,29/04/2004,06.00.00,1.5,1097.0,148.0,9.4,956.0,139.0,827.0,68.0,1620.0,1047.0,12.9,66.5,98.46000000000001
1189,29/04/2004,07.00.00,4.9,1674.0,635.0,29.8,1547.0,293.0,539.0,95.0,2405.0,1665.0,14.8,61.3,102.37
1190,29/04/2004,08.00.00,7.2,1771.0,1129.0,36.2,1690.0,368.0,461.0,125.0,2572.0,1982.0,16.1,56.5,102.74000000000001
1191,29/04/2004,09.00.00,3.5,1408.0,475.0,18.0,1241.0,250.0,648.0,135.0,1886.0,1711.0,18.6,47.8,101.42999999999999
1192,29/04/2004,10.00.00,2.1,1156.0,220.0,10.9,1009.0,145.0,875.0,118.0,1583.0,1204.0,23.8,30.2,87.71
1193,29/04/2004,11.00.00,1.5,1042.0,105.0,9.0,941.0,110.0,971.0,91.0,1491.0,871.0,25.4,25.0,79.66
1194,29/04/2004,12.00.00,2.0,1167.0,190.0,14.4,1128.0,104.0,829.0,89.0,1716.0,1040.0,25.6,25.5,82.34
1195,29/04/2004,13.00.00,3.8,1398.0,516.0,22.3,1360.0,205.0,656.0,129.0,2037.0,1439.0,24.9,29.9,93.25
1196,29/04/2004,14.00.00,3.4,1458.0,346.0,20.9,1321.0,201.0,654.0,122.0,2023.0,1516.0,22.4,37.9,101.6
1197,29/04/2004,15.00.00,4.4,1554.0,565.0,23.1,1379.0,266.0,614.0,138.0,2151.0,1693.0,21.7,44.0,112.42000000000002
1198,29/04/2004,16.00.00,3.9,1495.0,483.0,21.2,1331.0,246.0,615.0,136.0,2069.0,1635.0,21.4,44.4,111.75999999999999
1199,29/04/2004,17.00.00,4.9,1560.0,651.0,24.8,1424.0,247.0,579.0,143.0,2176.0,1688.0,20.8,45.3,110.16
1200,29/04/2004,18.00.00,5.4,1664.0,657.0,28.6,1519.0,271.0,553.0,145.0,2312.0,1820.0,20.2,48.6,113.53999999999999
1201,29/04/2004,19.00.00,6.5,1761.0,830.0,32.6,1610.0,332.0,502.0,146.0,2488.0,2006.0,20.2,50.8,119.24
1202,29/04/2004,20.00.00,4.3,1524.0,435.0,19.2,1275.0,245.0,608.0,122.0,2046.0,1740.0,18.6,57.6,122.33000000000001
1203,29/04/2004,21.00.00,2.9,1398.0,209.0,16.3,1189.0,180.0,646.0,112.0,1931.0,1577.0,18.2,58.8,121.73
1204,29/04/2004,22.00.00,2.7,1342.0,202.0,13.7,1106.0,156.0,694.0,102.0,1856.0,1443.0,17.8,61.0,123.52000000000001
1205,29/04/2004,23.00.00,2.8,1433.0,174.0,13.6,1104.0,172.0,681.0,97.0,1876.0,1411.0,17.0,70.7,135.54
1206,30/04/2004,00.00.00,2.3,1297.0,170.0,11.1,1019.0,137.0,733.0,85.0,1823.0,1217.0,16.2,76.9,140.51
1207,30/04/2004,01.00.00,1.7,1179.0,116.0,7.6,884.0,91.0,830.0,76.0,1696.0,1086.0,15.7,78.6,139.43
1208,30/04/2004,02.00.00,1.2,1097.0,91.0,5.9,809.0,80.0,897.0,74.0,1628.0,1050.0,15.7,78.4,139.17
1209,30/04/2004,03.00.00,1.0,1054.0,71.0,5.0,761.0,,963.0,,1598.0,965.0,15.7,77.4,136.83
1210,30/04/2004,04.00.00,,1017.0,59.0,4.0,711.0,46.0,1009.0,56.0,1554.0,906.0,15.4,78.5,136.35
1211,30/04/2004,05.00.00,0.8,1005.0,48.0,4.5,738.0,68.0,1005.0,66.0,1563.0,917.0,15.7,74.7,131.94
1212,30/04/2004,06.00.00,1.7,1206.0,111.0,9.3,949.0,162.0,818.0,90.0,1771.0,1116.0,15.9,73.1,131.36
1213,30/04/2004,07.00.00,3.0,1458.0,345.0,18.3,1249.0,213.0,662.0,111.0,2033.0,1380.0,16.6,68.2,127.37
1214,30/04/2004,08.00.00,3.4,1405.0,332.0,19.9,1295.0,161.0,638.0,103.0,2065.0,1378.0,18.7,57.6,123.22999999999999
1215,30/04/2004,09.00.00,3.3,1381.0,344.0,16.6,1199.0,209.0,685.0,117.0,1970.0,1365.0,17.6,65.0,129.45
1216,30/04/2004,10.00.00,2.7,1315.0,212.0,12.6,1072.0,191.0,736.0,116.0,1833.0,1273.0,16.3,73.2,134.58
1217,30/04/2004,11.00.00,2.6,1332.0,166.0,12.9,1082.0,215.0,707.0,109.0,1889.0,1242.0,16.0,78.5,142.09
1218,30/04/2004,12.00.00,3.2,1362.0,214.0,14.9,1145.0,212.0,673.0,116.0,1973.0,1294.0,17.3,72.4,141.25
1219,30/04/2004,13.00.00,3.4,1399.0,377.0,17.4,1222.0,202.0,643.0,115.0,2061.0,1413.0,19.4,60.9,135.45000000000002
1220,30/04/2004,14.00.00,2.6,1310.0,210.0,15.4,1160.0,153.0,695.0,94.0,1939.0,1224.0,21.4,50.9,128.23
1221,30/04/2004,15.00.00,3.4,1399.0,265.0,16.7,1201.0,185.0,699.0,121.0,1971.0,1318.0,22.7,45.8,124.64999999999999
1222,30/04/2004,16.00.00,4.0,1524.0,365.0,18.0,1239.0,210.0,644.0,114.0,2139.0,1404.0,20.9,60.8,148.52
1223,30/04/2004,17.00.00,4.5,1487.0,454.0,19.2,1274.0,215.0,641.0,110.0,2133.0,1471.0,21.0,54.3,133.53
1224,30/04/2004,18.00.00,4.2,1480.0,460.0,21.0,1324.0,215.0,622.0,122.0,2162.0,1623.0,20.8,54.4,131.94
1225,30/04/2004,19.00.00,5.7,1626.0,642.0,26.9,1476.0,281.0,555.0,135.0,2356.0,1786.0,19.8,58.6,133.92
1226,30/04/2004,20.00.00,4.4,1449.0,501.0,19.5,1282.0,254.0,625.0,133.0,2100.0,1569.0,19.1,61.1,133.45
1227,30/04/2004,21.00.00,3.1,1363.0,234.0,15.1,1152.0,189.0,684.0,110.0,1951.0,1495.0,18.2,65.4,135.29
1228,30/04/2004,22.00.00,3.0,1371.0,212.0,14.6,1136.0,174.0,689.0,102.0,1927.0,1471.0,18.1,66.1,135.79000000000002
1229,30/04/2004,23.00.00,3.1,1406.0,275.0,13.7,1107.0,167.0,718.0,108.0,1872.0,1384.0,17.7,66.9,134.22
1230,01/05/2004,00.00.00,3.5,1425.0,275.0,15.2,1155.0,185.0,709.0,110.0,1936.0,1789.0,17.8,66.8,134.60000000000002
1231,01/05/2004,01.00.00,2.4,1179.0,,9.3,951.0,129.0,826.0,84.0,1724.0,1323.0,17.3,68.3,133.46
1232,01/05/2004,02.00.00,1.6,1047.0,,6.5,833.0,85.0,939.0,71.0,1647.0,1081.0,16.5,70.2,130.99
1233,01/05/2004,03.00.00,1.3,1009.0,,6.3,825.0,,950.0,,1629.0,938.0,15.7,73.1,129.02
1234,01/05/2004,04.00.00,,882.0,,3.5,685.0,35.0,1134.0,42.0,1492.0,673.0,16.2,69.9,127.56
1235,01/05/2004,05.00.00,0.6,858.0,,2.6,624.0,24.0,1205.0,32.0,1434.0,543.0,16.7,67.1,126.19
1236,01/05/2004,06.00.00,0.7,875.0,,3.1,659.0,30.0,1180.0,35.0,1452.0,561.0,16.7,66.9,126.30999999999999
1237,01/05/2004,07.00.00,1.2,1012.0,,6.5,833.0,75.0,916.0,67.0,1632.0,862.0,16.9,66.5,126.88
1238,01/05/2004,08.00.00,1.5,1049.0,,6.5,836.0,79.0,926.0,73.0,1615.0,901.0,17.7,62.0,124.58
1239,01/05/2004,09.00.00,1.8,1131.0,,8.8,932.0,104.0,854.0,86.0,1693.0,1048.0,19.4,54.6,121.83999999999999
1240,01/05/2004,10.00.00,2.1,1120.0,,8.8,931.0,118.0,886.0,89.0,1652.0,971.0,21.6,46.1,117.25000000000001
1241,01/05/2004,11.00.00,1.9,1117.0,,9.2,946.0,105.0,909.0,86.0,1657.0,915.0,24.6,36.7,112.02000000000001
1242,01/05/2004,12.00.00,2.0,1110.0,,9.2,948.0,101.0,901.0,86.0,1632.0,891.0,26.0,31.9,105.66
1243,01/05/2004,13.00.00,1.3,962.0,,6.1,816.0,65.0,1044.0,66.0,1489.0,628.0,25.6,31.5,101.84
1244,01/05/2004,14.00.00,1.3,963.0,,6.5,835.0,59.0,1029.0,68.0,1495.0,556.0,24.8,34.8,107.16000000000001
1245,01/05/2004,15.00.00,1.8,1050.0,,9.2,948.0,80.0,928.0,82.0,1584.0,652.0,26.1,30.3,101.01
1246,01/05/2004,16.00.00,2.0,1053.0,,8.3,911.0,98.0,949.0,91.0,1603.0,683.0,25.5,33.5,107.67
1247,01/05/2004,17.00.00,1.8,1045.0,,8.3,910.0,89.0,948.0,95.0,1598.0,624.0,23.7,37.2,107.46
1248,01/05/2004,18.00.00,2.4,1124.0,,11.0,1013.0,114.0,849.0,104.0,1676.0,733.0,22.3,38.9,103.24
1249,01/05/2004,19.00.00,4.0,1330.0,,14.7,1140.0,195.0,759.0,131.0,1780.0,1062.0,20.7,42.8,102.98
1250,01/05/2004,20.00.00,2.8,1171.0,,10.8,1006.0,156.0,835.0,112.0,1674.0,988.0,19.0,51.7,112.22000000000001
1251,01/05/2004,21.00.00,2.0,1085.0,,9.4,954.0,109.0,866.0,100.0,1656.0,871.0,17.8,55.5,111.74
1252,01/05/2004,22.00.00,3.6,1358.0,,14.8,1144.0,184.0,727.0,115.0,1851.0,1243.0,17.4,57.6,113.42000000000002
1253,01/05/2004,23.00.00,3.7,1385.0,,13.3,1094.0,190.0,765.0,129.0,1769.0,1175.0,17.6,58.5,116.45
1254,02/05/2004,00.00.00,2.3,1167.0,,8.4,914.0,105.0,876.0,99.0,1599.0,1126.0,17.2,59.3,115.51
1255,02/05/2004,01.00.00,1.8,1072.0,,7.9,894.0,76.0,893.0,74.0,1646.0,1118.0,17.1,60.4,116.33
1256,02/05/2004,02.00.00,0.9,938.0,,5.5,789.0,38.0,989.0,55.0,1536.0,864.0,16.4,62.2,115.07000000000001
1257,02/05/2004,03.00.00,1.6,1000.0,,6.6,838.0,,910.0,,1580.0,942.0,14.8,67.6,113.52
1258,02/05/2004,04.00.00,,854.0,,3.3,670.0,26.0,1141.0,35.0,1460.0,684.0,14.8,65.8,110.28
1259,02/05/2004,05.00.00,0.6,815.0,,2.6,628.0,33.0,1212.0,37.0,1426.0,689.0,14.7,65.2,108.11
1260,02/05/2004,06.00.00,0.7,866.0,,3.6,689.0,57.0,1138.0,45.0,1456.0,767.0,13.1,70.2,105.53999999999999
1261,02/05/2004,07.00.00,0.8,911.0,,4.8,751.0,48.0,1036.0,46.0,1518.0,817.0,14.3,66.2,107.28
1262,02/05/2004,08.00.00,1.2,988.0,,5.9,806.0,87.0,951.0,68.0,1568.0,940.0,16.0,61.6,110.83000000000001
1263,02/05/2004,09.00.00,1.4,1046.0,,6.9,851.0,94.0,920.0,77.0,1595.0,908.0,17.7,56.4,113.42000000000002
1264,02/05/2004,10.00.00,1.6,1085.0,,8.5,918.0,89.0,890.0,79.0,1639.0,871.0,21.3,44.7,111.57
1265,02/05/2004,11.00.00,1.3,1008.0,,6.1,816.0,78.0,1015.0,72.0,1531.0,689.0,23.6,36.4,104.30999999999999
1266,02/05/2004,12.00.00,1.3,1004.0,,6.2,821.0,72.0,1031.0,68.0,1510.0,629.0,24.3,34.0,101.49
1267,02/05/2004,13.00.00,1.1,948.0,,4.8,754.0,64.0,1086.0,64.0,1436.0,602.0,24.4,32.7,98.63
1268,02/05/2004,14.00.00,1.2,1026.0,,6.8,847.0,70.0,1010.0,73.0,1519.0,617.0,24.6,31.7,96.47
1269,02/05/2004,15.00.00,1.5,1047.0,,7.0,859.0,92.0,948.0,84.0,1538.0,677.0,23.9,34.3,100.2
1270,02/05/2004,16.00.00,1.1,1018.0,,5.5,790.0,69.0,1047.0,67.0,1443.0,580.0,25.9,28.1,92.58
1271,02/05/2004,17.00.00,1.9,1160.0,,9.5,957.0,131.0,884.0,106.0,1637.0,861.0,24.5,32.3,98.15
1272,02/05/2004,18.00.00,2.3,1269.0,,11.9,1047.0,144.0,809.0,114.0,1721.0,1080.0,22.6,39.3,106.0
1273,02/05/2004,19.00.00,3.3,1394.0,,13.8,1111.0,209.0,736.0,123.0,1853.0,1288.0,21.2,47.5,118.28
1274,02/05/2004,20.00.00,2.6,1292.0,,10.7,1003.0,170.0,789.0,108.0,1753.0,1163.0,19.9,54.9,126.32000000000001
1275,02/05/2004,21.00.00,2.2,1212.0,,9.7,966.0,152.0,840.0,100.0,1691.0,1043.0,19.4,52.1,116.41999999999999
1276,02/05/2004,22.00.00,2.3,1137.0,,10.2,985.0,171.0,858.0,118.0,1607.0,1045.0,19.4,42.6,94.85
1277,02/05/2004,23.00.00,2.0,1080.0,,8.3,910.0,153.0,923.0,121.0,1548.0,929.0,19.1,44.1,96.6
1278,03/05/2004,00.00.00,1.6,1031.0,,7.1,861.0,97.0,903.0,94.0,1534.0,825.0,18.0,49.3,100.86
1279,03/05/2004,01.00.00,0.8,917.0,,3.0,654.0,37.0,1169.0,52.0,1414.0,545.0,17.6,54.6,109.18
1280,03/05/2004,02.00.00,0.6,888.0,,2.2,598.0,26.0,1228.0,39.0,1397.0,500.0,16.4,62.1,114.92999999999999
1281,03/05/2004,03.00.00,0.4,872.0,,1.7,564.0,,1284.0,,1385.0,494.0,15.6,65.3,114.84
1282,03/05/2004,04.00.00,,876.0,,1.5,547.0,25.0,1256.0,33.0,1351.0,505.0,16.0,61.4,110.43
1283,03/05/2004,05.00.00,0.7,964.0,,3.7,697.0,61.0,1067.0,57.0,1516.0,717.0,15.8,64.3,114.16
1284,03/05/2004,06.00.00,1.3,1147.0,,8.2,906.0,152.0,815.0,80.0,1687.0,1126.0,16.0,65.8,118.43999999999998
1285,03/05/2004,07.00.00,3.4,1493.0,,21.1,1328.0,283.0,577.0,101.0,2193.0,1597.0,16.8,62.5,118.69000000000001
1286,03/05/2004,08.00.00,4.7,1597.0,,26.5,1466.0,320.0,518.0,109.0,2400.0,1687.0,16.9,66.1,126.13000000000001
1287,03/05/2004,09.00.00,3.4,1483.0,,17.4,1222.0,318.0,597.0,109.0,2054.0,1529.0,17.4,68.9,135.57
1288,03/05/2004,10.00.00,2.5,1222.0,,12.9,1080.0,201.0,742.0,111.0,1755.0,1366.0,21.4,45.0,112.91
1289,03/05/2004,11.00.00,2.0,1060.0,,10.9,1010.0,135.0,858.0,102.0,1623.0,1074.0,23.9,30.7,90.02
1290,03/05/2004,12.00.00,1.9,1048.0,,11.0,1013.0,127.0,886.0,96.0,1584.0,940.0,26.8,25.2,87.21
1291,03/05/2004,13.00.00,1.7,1051.0,,10.8,1008.0,102.0,911.0,90.0,1561.0,921.0,28.4,23.6,89.83
1292,03/05/2004,14.00.00,1.4,998.0,,10.0,977.0,74.0,947.0,69.0,1496.0,695.0,30.3,20.1,85.39
1293,03/05/2004,15.00.00,1.5,1058.0,,11.2,1023.0,81.0,896.0,74.0,1580.0,795.0,30.9,19.7,86.49
1294,03/05/2004,16.00.00,2.4,1203.0,,16.8,1204.0,129.0,790.0,102.0,1744.0,1079.0,30.2,20.5,86.72
1295,03/05/2004,17.00.00,3.9,1491.0,,23.6,1392.0,190.0,630.0,128.0,2149.0,1473.0,26.4,34.6,117.24000000000001
1296,03/05/2004,18.00.00,4.2,1467.0,,23.3,1385.0,192.0,623.0,130.0,2084.0,1493.0,24.9,39.4,122.67999999999999
1297,03/05/2004,19.00.00,3.7,1407.0,,19.4,1279.0,163.0,660.0,120.0,2009.0,1308.0,23.5,43.7,124.83999999999999
1298,03/05/2004,20.00.00,3.2,1324.0,,13.1,1086.0,149.0,692.0,113.0,1903.0,1189.0,19.3,63.1,140.28
1299,03/05/2004,21.00.00,2.0,1214.0,,9.8,970.0,119.0,777.0,100.0,1771.0,1076.0,18.7,64.6,138.35999999999999
1300,03/05/2004,22.00.00,1.1,1016.0,,5.3,780.0,61.0,967.0,70.0,1566.0,806.0,19.5,57.1,128.06
1301,03/05/2004,23.00.00,1.5,1135.0,,6.7,842.0,84.0,872.0,83.0,1653.0,973.0,18.9,62.5,135.21
1302,04/05/2004,00.00.00,1.3,1065.0,,5.5,789.0,79.0,936.0,81.0,1620.0,929.0,18.4,65.8,138.02
1303,04/05/2004,01.00.00,1.0,999.0,,3.7,692.0,58.0,1038.0,69.0,1588.0,778.0,16.4,79.2,146.81
1304,04/05/2004,02.00.00,0.6,911.0,,2.2,599.0,32.0,1189.0,48.0,1517.0,633.0,16.1,80.0,145.62
1305,04/05/2004,03.00.00,0.4,873.0,,1.5,545.0,,1308.0,,1471.0,497.0,15.6,81.0,143.01999999999998
1306,04/05/2004,04.00.00,,881.0,,1.5,546.0,21.0,1335.0,28.0,1465.0,458.0,15.6,81.0,142.16
1307,04/05/2004,05.00.00,0.6,967.0,,2.9,646.0,49.0,1117.0,47.0,1552.0,579.0,15.7,80.5,142.35999999999999
1308,04/05/2004,06.00.00,1.9,1280.0,,9.9,976.0,180.0,780.0,88.0,1912.0,1003.0,16.0,80.8,146.01999999999998
1309,04/05/2004,07.00.00,4.5,1564.0,,23.0,1379.0,302.0,552.0,109.0,2306.0,1393.0,16.6,78.0,145.72
1310,04/05/2004,08.00.00,4.3,1505.0,,22.3,1358.0,258.0,556.0,113.0,2248.0,1406.0,16.1,79.2,143.98
1311,04/05/2004,09.00.00,3.2,1309.0,,16.2,1186.0,192.0,649.0,104.0,1973.0,1308.0,17.7,70.8,141.71
1312,04/05/2004,10.00.00,1.3,1035.0,,7.9,895.0,84.0,898.0,65.0,1657.0,863.0,20.3,54.8,128.67
1313,04/05/2004,11.00.00,2.2,1148.0,,12.4,1062.0,128.0,753.0,87.0,1825.0,1004.0,21.2,49.3,122.71000000000001
1314,04/05/2004,12.00.00,2.6,1152.0,,13.6,1104.0,145.0,725.0,99.0,1860.0,1023.0,21.5,47.9,121.78
1315,04/05/2004,13.00.00,2.3,1131.0,,12.3,1059.0,132.0,772.0,100.0,1784.0,978.0,21.4,47.7,120.47000000000001
1316,04/05/2004,14.00.00,2.4,1142.0,,12.1,1053.0,136.0,753.0,105.0,1814.0,979.0,20.4,54.0,127.57000000000001
1317,04/05/2004,15.00.00,2.6,1197.0,,12.9,1082.0,140.0,753.0,97.0,1851.0,971.0,19.9,57.1,131.58
1318,04/05/2004,16.00.00,1.2,960.0,,6.3,828.0,55.0,971.0,54.0,1565.0,617.0,19.9,55.2,127.01
1319,04/05/2004,17.00.00,1.6,1077.0,,10.6,1001.0,67.0,836.0,59.0,1764.0,717.0,19.5,55.7,125.12
1320,04/05/2004,18.00.00,3.9,1377.0,,20.6,1313.0,191.0,612.0,109.0,2120.0,1220.0,18.3,62.8,131.27
1321,04/05/2004,19.00.00,4.7,1405.0,,22.1,1353.0,227.0,602.0,125.0,2185.0,1296.0,17.2,68.3,132.89
1322,04/05/2004,20.00.00,5.4,1484.0,,20.8,1319.0,264.0,591.0,132.0,2166.0,1413.0,16.1,75.2,136.54
1323,04/05/2004,21.00.00,3.0,1187.0,,11.8,1042.0,196.0,766.0,110.0,1840.0,1093.0,16.6,70.8,132.53
1324,04/05/2004,22.00.00,0.9,870.0,,4.3,729.0,43.0,1096.0,53.0,1475.0,586.0,18.5,56.0,118.10000000000001
1325,04/05/2004,23.00.00,1.1,932.0,,5.0,765.0,58.0,1054.0,61.0,1543.0,575.0,17.3,59.5,116.67
1326,05/05/2004,00.00.00,0.7,830.0,,2.3,608.0,33.0,1282.0,41.0,1370.0,441.0,18.6,52.3,111.21000000000001
1327,05/05/2004,01.00.00,0.5,778.0,,1.4,534.0,14.0,1480.0,22.0,1294.0,358.0,19.0,49.8,108.31
1328,05/05/2004,02.00.00,0.5,820.0,,1.5,541.0,18.0,1450.0,28.0,1360.0,377.0,15.7,64.5,113.99999999999999
1329,05/05/2004,03.00.00,0.5,842.0,,1.8,565.0,,1327.0,,1399.0,437.0,15.5,66.9,116.91
1330,05/05/2004,04.00.00,,867.0,,2.1,589.0,28.0,1267.0,41.0,1439.0,468.0,14.7,74.1,123.02
1331,05/05/2004,05.00.00,0.8,927.0,,3.5,682.0,56.0,1109.0,54.0,1526.0,580.0,14.6,77.1,127.27
1332,05/05/2004,06.00.00,1.3,1060.0,,6.9,851.0,108.0,912.0,81.0,1673.0,805.0,14.5,78.3,128.51
1333,05/05/2004,07.00.00,3.5,1440.0,,19.1,1271.0,251.0,630.0,107.0,2163.0,1273.0,15.1,76.8,130.61
1334,05/05/2004,08.00.00,,1449.0,,22.0,1350.0,,571.0,,2264.0,1452.0,16.4,70.8,130.88
1335,05/05/2004,09.00.00,3.9,1384.0,,18.9,1265.0,255.0,620.0,124.0,2143.0,1307.0,16.4,72.4,133.79000000000002
1336,05/05/2004,10.00.00,2.9,1172.0,,13.0,1085.0,214.0,737.0,123.0,1876.0,1102.0,16.3,68.6,126.57000000000001
1337,05/05/2004,11.00.00,2.6,1143.0,,13.0,1083.0,190.0,735.0,120.0,1887.0,1083.0,17.2,62.9,122.28000000000002
1338,05/05/2004,12.00.00,3.0,1167.0,,14.5,1134.0,182.0,709.0,113.0,1920.0,1083.0,17.4,61.1,120.6
1339,05/05/2004,13.00.00,3.7,1303.0,,19.7,1288.0,202.0,618.0,114.0,2116.0,1236.0,16.8,66.8,126.91
1340,05/05/2004,14.00.00,3.9,1264.0,,19.4,1279.0,224.0,631.0,120.0,2049.0,1223.0,17.3,62.6,122.6
1341,05/05/2004,15.00.00,3.5,1242.0,,16.4,1193.0,221.0,684.0,125.0,1945.0,1175.0,17.5,60.8,120.29
1342,05/05/2004,16.00.00,2.4,1070.0,,11.2,1022.0,126.0,824.0,88.0,1740.0,933.0,17.5,59.2,117.25000000000001
1343,05/05/2004,17.00.00,1.6,981.0,,10.0,978.0,79.0,857.0,72.0,1682.0,835.0,17.7,56.9,113.92
1344,05/05/2004,18.00.00,3.0,1198.0,,14.6,1136.0,137.0,717.0,103.0,1870.0,1291.0,17.1,61.5,118.73
1345,05/05/2004,19.00.00,1.6,1000.0,,8.5,918.0,68.0,881.0,67.0,1661.0,802.0,17.5,63.9,126.66999999999999
1346,05/05/2004,20.00.00,2.1,1110.0,,9.2,949.0,96.0,850.0,79.0,1733.0,842.0,15.9,70.7,126.72000000000001
1347,05/05/2004,21.00.00,1.8,1023.0,,6.9,854.0,111.0,918.0,89.0,1637.0,744.0,15.1,75.1,127.99000000000001
1348,05/05/2004,22.00.00,1.1,861.0,,3.7,695.0,56.0,1130.0,67.0,1438.0,500.0,13.9,72.5,115.01999999999998
1349,05/05/2004,23.00.00,1.5,969.0,,4.9,760.0,81.0,1059.0,83.0,1518.0,560.0,12.0,79.8,111.75
